InvestorId;InvestmentId;InvestmentType;ISIN;City;FondsInvestor
Investor33;Investment7599;Stock;ISIN78;;
Investor39;Investment21556;Stock;ISIN50;;
Investor95;Investment16654;Stock;ISIN28;;
Investor24;Investment11577;Stock;ISIN120;;
Investor78;Investment26049;RealEstate;;City1049;
Investor29;Investment25540;RealEstate;;City540;
Investor61;Investment1138;Stock;ISIN45;;
Investor85;Investment14669;Stock;ISIN22;;
Investor42;Investment15904;Stock;ISIN159;;
Investor31;Investment6718;Stock;ISIN60;;
Investor60;Investment26588;RealEstate;;City1588;
Investor75;Investment25708;RealEstate;;City708;
Investor67;Investment16960;Stock;ISIN91;;
Investor44;Investment20888;Stock;ISIN57;;
Investor92;Investment20831;Stock;ISIN19;;
Investor33;Investment9719;Stock;ISIN50;;
Investor49;Investment22931;Stock;ISIN151;;
Investor64;Investment8220;Stock;ISIN195;;
Investor74;Investment26068;RealEstate;;City1068;
Investor1;Investment14717;Stock;ISIN103;;
Investor28;Investment29798;RealEstate;;City4798;
Investor9;Investment1281;Stock;ISIN83;;
Investor67;Investment7666;Stock;ISIN138;;
Investor4;Investment8669;Stock;ISIN144;;
Investor8;Investment19061;Stock;ISIN125;;
Investor36;Investment8049;Stock;ISIN154;;
Investor98;Investment19477;Stock;ISIN178;;
Investor81;Investment13687;Stock;ISIN168;;
Investor17;Investment1824;Stock;ISIN104;;
Investor49;Investment8584;Stock;ISIN34;;
Investor3;Investment10286;Stock;ISIN163;;
Investor58;Investment29421;RealEstate;;City4421;
Investor41;Investment12843;Stock;ISIN174;;
Investor36;Investment16245;Stock;ISIN21;;
Investor97;Investment12898;Stock;ISIN127;;
Investor4;Investment11521;Stock;ISIN138;;
Investor20;Investment11390;Stock;ISIN162;;
Investor74;Investment17142;Stock;ISIN170;;
Investor84;Investment28251;RealEstate;;City3251;
Investor94;Investment24012;Stock;ISIN167;;
Investor6;Investment11696;Stock;ISIN108;;
Investor74;Investment5921;Stock;ISIN92;;
Investor5;Investment8580;Stock;ISIN171;;
Investor51;Investment7087;Stock;ISIN83;;
Investor31;Investment9476;Stock;ISIN112;;
Investor82;Investment3654;Stock;ISIN186;;
Investor55;Investment14861;Stock;ISIN106;;
Investor35;Investment26673;RealEstate;;City1673;
Investor88;Investment16956;Stock;ISIN3;;
Investor42;Investment22837;Stock;ISIN28;;
Investor70;Investment9039;Stock;ISIN181;;
Investor5;Investment3151;Stock;ISIN148;;
Investor74;Investment22163;Stock;ISIN97;;
Investor85;Investment11366;Stock;ISIN197;;
Investor7;Investment20087;Stock;ISIN27;;
Investor24;Investment28851;RealEstate;;City3851;
Investor71;Investment19308;Stock;ISIN3;;
Investor91;Investment25268;RealEstate;;City268;
Investor16;Investment26545;RealEstate;;City1545;
Investor41;Investment7899;Stock;ISIN40;;
Investor29;Investment10946;Stock;ISIN169;;
Investor78;Investment26783;RealEstate;;City1783;
Investor68;Investment3687;Stock;ISIN56;;
Investor91;Investment24311;Stock;ISIN178;;
Investor27;Investment6604;Stock;ISIN76;;
Investor2;Investment25948;RealEstate;;City948;
Investor34;Investment28183;RealEstate;;City3183;
Investor31;Investment21893;Stock;ISIN101;;
Investor45;Investment5422;Stock;ISIN90;;
Investor87;Investment7954;Stock;ISIN98;;
Investor13;Investment14318;Stock;ISIN19;;
Investor73;Investment11158;Stock;ISIN96;;
Investor79;Investment15498;Stock;ISIN134;;
Investor78;Investment10031;Stock;ISIN79;;
Investor94;Investment8307;Stock;ISIN143;;
Investor53;Investment14655;Stock;ISIN78;;
Investor4;Investment24243;Stock;ISIN74;;
Investor16;Investment8461;Stock;ISIN21;;
Investor72;Investment13460;Stock;ISIN49;;
Investor25;Investment2660;Stock;ISIN192;;
Investor80;Investment1327;Stock;ISIN119;;
Investor63;Investment21664;Stock;ISIN197;;
Investor91;Investment496;Stock;ISIN90;;
Investor74;Investment4300;Stock;ISIN91;;
Investor78;Investment7369;Stock;ISIN36;;
Investor96;Investment960;Stock;ISIN172;;
Investor82;Investment19497;Stock;ISIN186;;
Investor54;Investment26710;RealEstate;;City1710;
Investor28;Investment21353;Stock;ISIN81;;
Investor73;Investment9776;Stock;ISIN186;;
Investor32;Investment10389;Stock;ISIN2;;
Investor28;Investment24704;Stock;ISIN80;;
Investor58;Investment16849;Stock;ISIN72;;
Investor42;Investment3110;Stock;ISIN37;;
Investor64;Investment18949;Stock;ISIN155;;
Investor26;Investment21886;Stock;ISIN56;;
Investor5;Investment8008;Stock;ISIN178;;
Investor13;Investment9699;Stock;ISIN186;;
Investor23;Investment6402;Stock;ISIN101;;
Investor29;Investment15432;Stock;ISIN101;;
Investor47;Investment7633;Stock;ISIN95;;
Investor23;Investment27871;RealEstate;;City2871;
Investor89;Investment4636;Stock;ISIN34;;
Investor0;Investment11308;Stock;ISIN174;;
Investor29;Investment22882;Stock;ISIN72;;
Investor95;Investment11689;Stock;ISIN119;;
Investor24;Investment25437;RealEstate;;City437;
Investor94;Investment27090;RealEstate;;City2090;
Investor89;Investment555;Stock;ISIN144;;
Investor52;Investment12799;Stock;ISIN83;;
Investor19;Investment8712;Stock;ISIN126;;
Investor54;Investment6113;Stock;ISIN177;;
Investor18;Investment24593;Stock;ISIN30;;
Investor89;Investment11949;Stock;ISIN26;;
Investor59;Investment12763;Stock;ISIN105;;
Investor65;Investment5981;Stock;ISIN84;;
Investor86;Investment25377;RealEstate;;City377;
Investor92;Investment5555;Stock;ISIN154;;
Investor13;Investment7675;Stock;ISIN54;;
Investor30;Investment25095;RealEstate;;City95;
Investor18;Investment16904;Stock;ISIN42;;
Investor79;Investment28676;RealEstate;;City3676;
Investor2;Investment7310;Stock;ISIN152;;
Investor71;Investment15673;Stock;ISIN128;;
Investor54;Investment7141;Stock;ISIN137;;
Investor83;Investment17778;Stock;ISIN192;;
Investor15;Investment17635;Stock;ISIN193;;
Investor37;Investment621;Stock;ISIN150;;
Investor14;Investment7713;Stock;ISIN27;;
Investor67;Investment14766;Stock;ISIN32;;
Investor47;Investment27859;RealEstate;;City2859;
Investor90;Investment10649;Stock;ISIN126;;
Investor92;Investment21229;Stock;ISIN25;;
Investor43;Investment19413;Stock;ISIN194;;
Investor77;Investment3958;Stock;ISIN169;;
Investor57;Investment25969;RealEstate;;City969;
Investor72;Investment22912;Stock;ISIN124;;
Investor90;Investment24711;Stock;ISIN46;;
Investor45;Investment21729;Stock;ISIN124;;
Investor81;Investment26266;RealEstate;;City1266;
Investor72;Investment20401;Stock;ISIN169;;
Investor86;Investment22569;Stock;ISIN29;;
Investor64;Investment5785;Stock;ISIN40;;
Investor74;Investment21969;Stock;ISIN179;;
Investor53;Investment20563;Stock;ISIN140;;
Investor76;Investment28918;RealEstate;;City3918;
Investor9;Investment27591;RealEstate;;City2591;
Investor67;Investment25926;RealEstate;;City926;
Investor81;Investment6603;Stock;ISIN112;;
Investor98;Investment16686;Stock;ISIN23;;
Investor39;Investment28648;RealEstate;;City3648;
Investor12;Investment27048;RealEstate;;City2048;
Investor98;Investment1696;Stock;ISIN17;;
Investor91;Investment14379;Stock;ISIN38;;
Investor10;Investment22958;Stock;ISIN120;;
Investor67;Investment26367;RealEstate;;City1367;
Investor20;Investment15046;Stock;ISIN19;;
Investor18;Investment23331;Stock;ISIN150;;
Investor44;Investment29749;RealEstate;;City4749;
Investor44;Investment15846;Stock;ISIN142;;
Investor80;Investment17146;Stock;ISIN130;;
Investor86;Investment21228;Stock;ISIN147;;
Investor80;Investment20180;Stock;ISIN123;;
Investor22;Investment29311;RealEstate;;City4311;
Investor5;Investment29452;RealEstate;;City4452;
Investor28;Investment13118;Stock;ISIN180;;
Investor61;Investment22383;Stock;ISIN8;;
Investor74;Investment18055;Stock;ISIN43;;
Investor12;Investment27496;RealEstate;;City2496;
Investor2;Investment6452;Stock;ISIN79;;
Investor91;Investment25250;RealEstate;;City250;
Investor94;Investment20647;Stock;ISIN114;;
Investor47;Investment21097;Stock;ISIN5;;
Investor31;Investment26791;RealEstate;;City1791;
Investor57;Investment2803;Stock;ISIN126;;
Investor30;Investment22066;Stock;ISIN35;;
Investor15;Investment16969;Stock;ISIN21;;
Investor27;Investment26130;RealEstate;;City1130;
Investor17;Investment7758;Stock;ISIN95;;
Investor77;Investment15208;Stock;ISIN70;;
Investor73;Investment28301;RealEstate;;City3301;
Investor47;Investment13680;Stock;ISIN112;;
Investor55;Investment25754;RealEstate;;City754;
Investor14;Investment2240;Stock;ISIN103;;
Investor28;Investment21852;Stock;ISIN37;;
Investor35;Investment15118;Stock;ISIN119;;
Investor90;Investment2486;Stock;ISIN60;;
Investor0;Investment5625;Stock;ISIN131;;
Investor32;Investment14971;Stock;ISIN139;;
Investor10;Investment27849;RealEstate;;City2849;
Investor36;Investment18159;Stock;ISIN107;;
Investor54;Investment25795;RealEstate;;City795;
Investor45;Investment4418;Stock;ISIN173;;
Investor0;Investment20464;Stock;ISIN47;;
Investor1;Investment10691;Stock;ISIN94;;
Investor84;Investment18991;Stock;ISIN38;;
Investor5;Investment27589;RealEstate;;City2589;
Investor41;Investment21575;Stock;ISIN9;;
Investor69;Investment11212;Stock;ISIN110;;
Investor25;Investment14285;Stock;ISIN151;;
Investor14;Investment1027;Stock;ISIN88;;
Investor34;Investment13461;Stock;ISIN151;;
Investor54;Investment26879;RealEstate;;City1879;
Investor78;Investment25299;RealEstate;;City299;
Investor7;Investment24929;Stock;ISIN8;;
Investor43;Investment12466;Stock;ISIN177;;
Investor63;Investment23931;Stock;ISIN188;;
Investor67;Investment15844;Stock;ISIN71;;
Investor34;Investment6582;Stock;ISIN118;;
Investor78;Investment12210;Stock;ISIN30;;
Investor52;Investment17781;Stock;ISIN138;;
Investor92;Investment18116;Stock;ISIN19;;
Investor1;Investment12601;Stock;ISIN150;;
Investor66;Investment28344;RealEstate;;City3344;
Investor70;Investment11312;Stock;ISIN106;;
Investor32;Investment25318;RealEstate;;City318;
Investor31;Investment16946;Stock;ISIN17;;
Investor66;Investment10630;Stock;ISIN102;;
Investor92;Investment9173;Stock;ISIN120;;
Investor68;Investment8129;Stock;ISIN49;;
Investor37;Investment8783;Stock;ISIN133;;
Investor61;Investment13255;Stock;ISIN34;;
Investor41;Investment11200;Stock;ISIN135;;
Investor2;Investment24526;Stock;ISIN31;;
Investor65;Investment12502;Stock;ISIN43;;
Investor36;Investment8324;Stock;ISIN113;;
Investor48;Investment26329;RealEstate;;City1329;
Investor47;Investment16750;Stock;ISIN1;;
Investor29;Investment15410;Stock;ISIN3;;
Investor71;Investment26391;RealEstate;;City1391;
Investor25;Investment3682;Stock;ISIN109;;
Investor72;Investment13177;Stock;ISIN4;;
Investor57;Investment22285;Stock;ISIN105;;
Investor90;Investment11876;Stock;ISIN98;;
Investor62;Investment25931;RealEstate;;City931;
Investor39;Investment2125;Stock;ISIN95;;
Investor91;Investment18843;Stock;ISIN8;;
Investor75;Investment13804;Stock;ISIN191;;
Investor7;Investment2892;Stock;ISIN23;;
Investor83;Investment27400;RealEstate;;City2400;
Investor70;Investment20167;Stock;ISIN134;;
Investor22;Investment2177;Stock;ISIN35;;
Investor64;Investment3158;Stock;ISIN51;;
Investor52;Investment1506;Stock;ISIN81;;
Investor57;Investment15654;Stock;ISIN92;;
Investor42;Investment29079;RealEstate;;City4079;
Investor53;Investment20986;Stock;ISIN17;;
Investor78;Investment15347;Stock;ISIN185;;
Investor29;Investment22860;Stock;ISIN97;;
Investor67;Investment10289;Stock;ISIN26;;
Investor53;Investment21669;Stock;ISIN57;;
Investor38;Investment15196;Stock;ISIN49;;
Investor47;Investment9259;Stock;ISIN104;;
Investor0;Investment26235;RealEstate;;City1235;
Investor86;Investment565;Stock;ISIN181;;
Investor52;Investment8719;Stock;ISIN123;;
Investor91;Investment19346;Stock;ISIN3;;
Investor52;Investment2600;Stock;ISIN174;;
Investor13;Investment24911;Stock;ISIN108;;
Investor69;Investment22769;Stock;ISIN148;;
Investor93;Investment16664;Stock;ISIN126;;
Investor16;Investment24097;Stock;ISIN83;;
Investor37;Investment18240;Stock;ISIN87;;
Investor62;Investment27811;RealEstate;;City2811;
Investor53;Investment18351;Stock;ISIN14;;
Investor78;Investment6666;Stock;ISIN168;;
Investor35;Investment12852;Stock;ISIN77;;
Investor9;Investment19700;Stock;ISIN157;;
Investor4;Investment17448;Stock;ISIN40;;
Investor30;Investment5065;Stock;ISIN141;;
Investor40;Investment17985;Stock;ISIN167;;
Investor54;Investment15057;Stock;ISIN193;;
Investor59;Investment12065;Stock;ISIN32;;
Investor9;Investment24421;Stock;ISIN153;;
Investor97;Investment29044;RealEstate;;City4044;
Investor14;Investment7081;Stock;ISIN24;;
Investor95;Investment26410;RealEstate;;City1410;
Investor87;Investment19673;Stock;ISIN80;;
Investor44;Investment24313;Stock;ISIN76;;
Investor22;Investment19032;Stock;ISIN151;;
Investor82;Investment21250;Stock;ISIN78;;
Investor69;Investment7058;Stock;ISIN101;;
Investor18;Investment406;Stock;ISIN92;;
Investor61;Investment8391;Stock;ISIN50;;
Investor17;Investment23634;Stock;ISIN76;;
Investor85;Investment3895;Stock;ISIN105;;
Investor24;Investment254;Stock;ISIN0;;
Investor56;Investment24765;Stock;ISIN47;;
Investor4;Investment1797;Stock;ISIN158;;
Investor9;Investment17878;Stock;ISIN92;;
Investor46;Investment6515;Stock;ISIN66;;
Investor38;Investment9428;Stock;ISIN74;;
Investor61;Investment10103;Stock;ISIN109;;
Investor36;Investment16371;Stock;ISIN94;;
Investor88;Investment2919;Stock;ISIN125;;
Investor53;Investment26061;RealEstate;;City1061;
Investor83;Investment9042;Stock;ISIN5;;
Investor2;Investment22945;Stock;ISIN186;;
Investor98;Investment25657;RealEstate;;City657;
Investor77;Investment16974;Stock;ISIN181;;
Investor7;Investment1325;Stock;ISIN46;;
Investor44;Investment19820;Stock;ISIN168;;
Investor73;Investment21463;Stock;ISIN162;;
Investor97;Investment18988;Stock;ISIN21;;
Investor27;Investment23388;Stock;ISIN152;;
Investor97;Investment20435;Stock;ISIN5;;
Investor78;Investment2295;Stock;ISIN112;;
Investor38;Investment24703;Stock;ISIN87;;
Investor1;Investment19680;Stock;ISIN30;;
Investor71;Investment29851;RealEstate;;City4851;
Investor55;Investment2712;Stock;ISIN158;;
Investor3;Investment18441;Stock;ISIN112;;
Investor8;Investment21255;Stock;ISIN143;;
Investor90;Investment4283;Stock;ISIN6;;
Investor86;Investment15022;Stock;ISIN48;;
Investor23;Investment20240;Stock;ISIN127;;
Investor97;Investment17537;Stock;ISIN111;;
Investor75;Investment3928;Stock;ISIN70;;
Investor44;Investment16878;Stock;ISIN103;;
Investor66;Investment27567;RealEstate;;City2567;
Investor54;Investment25400;RealEstate;;City400;
Investor77;Investment28108;RealEstate;;City3108;
Investor5;Investment17729;Stock;ISIN57;;
Investor93;Investment10567;Stock;ISIN86;;
Investor83;Investment10700;Stock;ISIN114;;
Investor1;Investment27583;RealEstate;;City2583;
Investor91;Investment24452;Stock;ISIN196;;
Investor22;Investment8039;Stock;ISIN121;;
Investor19;Investment11350;Stock;ISIN45;;
Investor43;Investment28720;RealEstate;;City3720;
Investor30;Investment4455;Stock;ISIN127;;
Investor93;Investment19223;Stock;ISIN167;;
Investor88;Investment4874;Stock;ISIN94;;
Investor65;Investment23325;Stock;ISIN84;;
Investor14;Investment5580;Stock;ISIN178;;
Investor37;Investment6181;Stock;ISIN9;;
Investor95;Investment17405;Stock;ISIN96;;
Investor19;Investment9968;Stock;ISIN113;;
Investor33;Investment1901;Stock;ISIN11;;
Investor18;Investment24993;Stock;ISIN11;;
Investor7;Investment18215;Stock;ISIN191;;
Investor84;Investment22287;Stock;ISIN21;;
Investor54;Investment26640;RealEstate;;City1640;
Investor31;Investment1663;Stock;ISIN16;;
Investor53;Investment9374;Stock;ISIN77;;
Investor43;Investment19177;Stock;ISIN2;;
Investor30;Investment16399;Stock;ISIN188;;
Investor70;Investment18993;Stock;ISIN171;;
Investor48;Investment12567;Stock;ISIN40;;
Investor65;Investment13420;Stock;ISIN64;;
Investor55;Investment27843;RealEstate;;City2843;
Investor7;Investment332;Stock;ISIN84;;
Investor56;Investment6057;Stock;ISIN6;;
Investor31;Investment11495;Stock;ISIN90;;
Investor23;Investment11231;Stock;ISIN56;;
Investor28;Investment24144;Stock;ISIN95;;
Investor39;Investment27521;RealEstate;;City2521;
Investor79;Investment24861;Stock;ISIN154;;
Investor14;Investment4194;Stock;ISIN54;;
Investor26;Investment10842;Stock;ISIN5;;
Investor5;Investment13086;Stock;ISIN128;;
Investor55;Investment28191;RealEstate;;City3191;
Investor19;Investment15240;Stock;ISIN70;;
Investor57;Investment18256;Stock;ISIN180;;
Investor41;Investment8320;Stock;ISIN117;;
Investor61;Investment29733;RealEstate;;City4733;
Investor14;Investment7818;Stock;ISIN165;;
Investor41;Investment6872;Stock;ISIN146;;
Investor75;Investment28175;RealEstate;;City3175;
Investor49;Investment17434;Stock;ISIN25;;
Investor27;Investment8664;Stock;ISIN32;;
Investor77;Investment29417;RealEstate;;City4417;
Investor41;Investment19685;Stock;ISIN57;;
Investor25;Investment29267;RealEstate;;City4267;
Investor59;Investment7325;Stock;ISIN38;;
Investor68;Investment28843;RealEstate;;City3843;
Investor22;Investment1034;Stock;ISIN174;;
Investor73;Investment3482;Stock;ISIN153;;
Investor40;Investment21742;Stock;ISIN93;;
Investor40;Investment4857;Stock;ISIN98;;
Investor69;Investment12955;Stock;ISIN153;;
Investor21;Investment21444;Stock;ISIN131;;
Investor72;Investment20793;Stock;ISIN127;;
Investor53;Investment15610;Stock;ISIN31;;
Investor86;Investment22559;Stock;ISIN173;;
Investor22;Investment21662;Stock;ISIN154;;
Investor36;Investment10877;Stock;ISIN48;;
Investor57;Investment28916;RealEstate;;City3916;
Investor42;Investment13928;Stock;ISIN92;;
Investor84;Investment26226;RealEstate;;City1226;
Investor97;Investment1752;Stock;ISIN61;;
Investor15;Investment27136;RealEstate;;City2136;
Investor5;Investment2700;Stock;ISIN160;;
Investor7;Investment29803;RealEstate;;City4803;
Investor12;Investment18403;Stock;ISIN168;;
Investor50;Investment7480;Stock;ISIN101;;
Investor65;Investment5175;Stock;ISIN66;;
Investor96;Investment24247;Stock;ISIN195;;
Investor88;Investment2299;Stock;ISIN180;;
Investor91;Investment10654;Stock;ISIN48;;
Investor29;Investment25060;RealEstate;;City60;
Investor87;Investment12828;Stock;ISIN158;;
Investor93;Investment22852;Stock;ISIN25;;
Investor98;Investment26954;RealEstate;;City1954;
Investor37;Investment3908;Stock;ISIN169;;
Investor76;Investment23708;Stock;ISIN7;;
Investor65;Investment19896;Stock;ISIN137;;
Investor30;Investment3082;Stock;ISIN58;;
Investor70;Investment16730;Stock;ISIN115;;
Investor53;Investment25905;RealEstate;;City905;
Investor6;Investment24782;Stock;ISIN139;;
Investor65;Investment488;Stock;ISIN77;;
Investor39;Investment20768;Stock;ISIN67;;
Investor73;Investment20028;Stock;ISIN189;;
Investor55;Investment1614;Stock;ISIN187;;
Investor83;Investment20190;Stock;ISIN143;;
Investor82;Investment12185;Stock;ISIN198;;
Investor64;Investment17348;Stock;ISIN53;;
Investor69;Investment9981;Stock;ISIN61;;
Investor18;Investment14461;Stock;ISIN17;;
Investor24;Investment27032;RealEstate;;City2032;
Investor55;Investment4931;Stock;ISIN43;;
Investor98;Investment13956;Stock;ISIN74;;
Investor89;Investment28020;RealEstate;;City3020;
Investor50;Investment28481;RealEstate;;City3481;
Investor11;Investment27120;RealEstate;;City2120;
Investor71;Investment5865;Stock;ISIN107;;
Investor33;Investment26828;RealEstate;;City1828;
Investor12;Investment23428;Stock;ISIN38;;
Investor9;Investment22756;Stock;ISIN176;;
Investor3;Investment29149;RealEstate;;City4149;
Investor25;Investment7555;Stock;ISIN169;;
Investor83;Investment7152;Stock;ISIN51;;
Investor48;Investment8872;Stock;ISIN70;;
Investor10;Investment17812;Stock;ISIN89;;
Investor81;Investment27453;RealEstate;;City2453;
Investor26;Investment6017;Stock;ISIN31;;
